"","Dist","Prop","PMean","PMedian","Pdiff","GMean","GMedian","Gdiff","n"
"3875","Cayley",0.0566666666666667,0.110013518602594,0.1293404742624,-0.019326955659806,0.0993799544643933,0.109412175072562,-0.0100322206081687,300
"3876","Cayley",0.0666666666666667,0.157263950347679,0.170036853482779,-0.0127729031351,0.12596929254878,0.148774255944628,-0.022804963395848,300
"3877","Cayley",0.08,0.096247608346265,0.0967975379855179,-0.000549929639252905,0.0883012003091289,0.0899524449374752,-0.0016512446283463,300
"3878","Cayley",0.0433333333333333,0.0985481372801696,0.125861867324595,-0.0273137300444254,0.0938706349066645,0.112468428499125,-0.0185977935924605,300
"3879","Cayley",0.0733333333333333,0.139645439159858,0.121369956606572,0.018275482553286,0.137640378502414,0.123928733387527,0.013711645114887,300
"3880","Cayley",0.0533333333333333,0.126235394531902,0.136663938650951,-0.010428544119049,0.113756161789906,0.126891469940698,-0.013135308150792,300
"3881","Cayley",0.0766666666666667,0.114483560151042,0.117783012016584,-0.00329945186554201,0.100542529481858,0.106384399631405,-0.005841870149547,300
"3882","Cayley",0.0566666666666667,0.0677847201310102,0.0720799209407307,-0.0042952008097205,0.0820721468063575,0.0782180907408954,0.00385405606546209,300
"3883","Cayley",0.0733333333333333,0.0775863235054048,0.0956986580444156,-0.0181123345390108,0.0660003102146441,0.0753048693910093,-0.0093045591763652,300
"3884","Cayley",0.07,0.105479840818038,0.0731110758794127,0.0323687649386253,0.103053204673679,0.0831623748640057,0.0198908298096733,300
"3885","Cayley",0.08,0.0671030394435255,0.0988951867821914,-0.0317921473386659,0.0619149549214176,0.0794385013554427,-0.0175235464340251,300
"3886","Cayley",0.0633333333333333,0.0867853118475744,0.135143851354624,-0.0483585395070496,0.0625008442585348,0.098084798407187,-0.0355839541486522,300
"3887","Cayley",0.0633333333333333,0.0333967663952989,0.0815715446483514,-0.0481747782530525,0.0199918562771116,0.0419550715139371,-0.0219632152368255,300
"3888","Cayley",0.07,0.109016994145968,0.109278106361453,-0.000261112215485013,0.118473557880471,0.111374295205497,0.00709926267497399,300
"3889","Cayley",0.05,0.0963479416942256,0.1117884316214,-0.0154404899271744,0.0820652069193812,0.0980897342826022,-0.016024527363221,300
"3890","Cayley",0.09,0.0917598744938792,0.136974393596012,-0.0452145191021328,0.0645849073899781,0.0908634989389177,-0.0262785915489396,300
"3891","Cayley",0.06,0.0617904996075571,0.0836226400395118,-0.0218321404319547,0.0547621978599306,0.0735164296110752,-0.0187542317511446,300
"3892","Cayley",0.0533333333333333,0.134491705402133,0.142334641311903,-0.00784293590976998,0.124387643493203,0.13172912958443,-0.00734148609122701,300
"3893","Cayley",0.0533333333333333,0.134329047778936,0.196699686554827,-0.062370638775891,0.0950910990339567,0.14618503898968,-0.0510939399557233,300
"3894","Cayley",0.05,0.0564242240813477,0.0690639595321675,-0.0126397354508198,0.0552776452922552,0.0536519713971766,0.0016256738950786,300
"3895","Cayley",0.0733333333333333,0.0219084156011153,0.0182224911342861,0.0036859244668292,0.0421936188511724,0.0276563491785468,0.0145372696726256,300
"3896","Cayley",0.0666666666666667,0.0717500353525942,0.0933123071142293,-0.0215622717616351,0.0579086303266113,0.0773409950774072,-0.0194323647507959,300
"3897","Cayley",0.0533333333333333,0.073123410012032,0.0644069505223837,0.0087164594896483,0.0774426007268712,0.0646702205125306,0.0127723802143406,300
"3898","Cayley",0.0533333333333333,0.0285894934966518,0.0226855012298205,0.0059039922668313,0.0446601048068397,0.0237813239762171,0.0208787808306226,300
"3899","Cayley",0.0566666666666667,0.0444803380678315,0.0241932222433148,0.0202871158245167,0.0515461913927558,0.0340019743035709,0.0175442170891849,300
"3900","Cayley",0.04,0.0638072740603476,0.03484754110559,0.0289597329547576,0.0667894828703573,0.0456493184737104,0.0211401643966469,300
"3901","Cayley",0.0533333333333333,0.133031069591108,0.12821630294236,0.004814766648748,0.133408571657081,0.125422038528105,0.00798653312897601,300
"3902","Cayley",0.07,0.109292328341279,0.0599323922584415,0.0493599360828375,0.123270684269091,0.0831618522921494,0.0401088319769416,300
"3903","Cayley",0.0666666666666667,0.0419716325004763,0.0350124306240327,0.0069592018764436,0.0310017119560753,0.0314977813228634,-0.000496069366788098,300
"3904","Cayley",0.0433333333333333,0.137743913383044,0.137128687502236,0.000615225880808007,0.136336818817325,0.132222237504517,0.00411458131280801,300
"3905","Cayley",0.06,0.125297042162459,0.159477465485874,-0.034180423323415,0.0945330247586212,0.130907630017657,-0.0363746052590358,300
"3906","Cayley",0.06,0.0878992851951695,0.0786025249512278,0.0092967602439417,0.0830272668595279,0.0787718691642253,0.0042553976953026,300
"3907","Cayley",0.0366666666666667,0.158325027326254,0.182353133226881,-0.024028105900627,0.15330315638946,0.166943961907405,-0.013640805517945,300
"3908","Cayley",0.0566666666666667,0.0608747806228405,0.100409639315962,-0.0395348586931215,0.0502428315064288,0.0790716578767816,-0.0288288263703528,300
"3909","Cayley",0.0433333333333333,0.115181962768717,0.118218062580816,-0.003036099812099,0.12243440096425,0.115670321832285,0.006764079131965,300
"3910","Cayley",0.07,0.0762473472511805,0.0903269357374246,-0.0140795884862441,0.0659167355693107,0.0780535864612511,-0.0121368508919404,300
"3911","Cayley",0.0666666666666667,0.121800727839598,0.160198009662639,-0.038397281823041,0.0896585764182019,0.131181409582531,-0.0415228331643291,300
"3912","Cayley",0.08,0.0732283736011405,0.0866879480498915,-0.013459574448751,0.07324766316396,0.0804340601178707,-0.0071863969539107,300
"3913","Cayley",0.0633333333333333,0.157027818533941,0.159266498123774,-0.00223867958983301,0.139053685294829,0.14972769188062,-0.010674006585791,300
"3914","Cayley",0.05,0.0918161499044816,0.11604694287305,-0.0242307929685684,0.0827163956796306,0.103488003705973,-0.0207716080263424,300
"3915","Cayley",0.0466666666666667,0.0520573911790429,0.0775808491110188,-0.0255234579319759,0.0485634445462529,0.0538526679181807,-0.0052892233719278,300
"3916","Cayley",0.0566666666666667,0.103328203485558,0.112250546192528,-0.00892234270697,0.0953029720436783,0.104905858728098,-0.00960288668441971,300
"3917","Cayley",0.0466666666666667,0.0713974869319297,0.0715096792877539,-0.000112192355824201,0.0689364499851575,0.06816666274476,0.000769787240397488,300
"3918","Cayley",0.0433333333333333,0.0989649892928372,0.112093672282169,-0.0131286829893318,0.0840951439881878,0.100156674190026,-0.0160615302018382,300
"3919","Cayley",0.0566666666666667,0.109266597378075,0.104441534839489,0.004825062538586,0.0980088894282162,0.0998342036922142,-0.001825314263998,300
"3920","Cayley",0.05,0.0523170723056116,0.0610298174251103,-0.0087127451194987,0.0517544546897006,0.0556390456447068,-0.0038845909550062,300
"3921","Cayley",0.0633333333333333,0.186126813934508,0.183919898489695,0.002206915444813,0.174123495491451,0.177494076357663,-0.003370580866212,300
"3922","Cayley",0.05,0.0887553383606439,0.0772762259089423,0.0114791124517016,0.0946568562800819,0.0831551519387984,0.0115017043412835,300
"3923","Cayley",0.04,0.0765849659146264,0.0583378885536767,0.0182470773609497,0.0705553339035758,0.0592252681386134,0.0113300657649624,300
"3924","Cayley",0.0566666666666667,0.0402410377925087,0.0775420600566659,-0.0373010222641572,0.0383089107906033,0.0585219493293653,-0.020213038538762,300
"3925","Cayley",0.0466666666666667,0.0357511752339063,0.0659500053872191,-0.0301988301533128,0.0278667131854156,0.046901427925829,-0.0190347147404134,300
"3926","Cayley",0.0533333333333333,0.168160745654003,0.2082652650314,-0.040104519377397,0.132928135541522,0.175498375252423,-0.042570239710901,300
"3927","Cayley",0.06,0.128959294596656,0.174182740762852,-0.045223446166196,0.125079390088486,0.154681479051381,-0.029602088962895,300
"3928","Cayley",0.0733333333333333,0.0466246779083306,0.0508889613968484,-0.0042642834885178,0.0874338523611986,0.032107711126487,0.0553261412347116,300
